OBJECT_ID,YEAR,SAMPLE_DAT,LATITUDE,LONGITUDE,DEPTH,Count_,LOCATION,COUNT_CLASS
1650,2012,6-Nov-2012,27.33375,-82.57938,0.5,266000,"New Pass Dock, Sarasota Bay",Medium
1779,2012,15-Nov-2012,27.598417,-82.7141,0.5,266000,"Egmont Key, 2.4 miles E",Medium
3373,2015,3-Nov-2015,30.316667,-86.605556,0.5,264375,Okaloosa Island; 5.5 mi S of,Medium
1076,2011,9-Dec-2011,26.4374,-82.0352,0.5,264000,"Sanibel Beach, W of",Medium
2239,2013,16-Jan-2013,27.01383,-82.46835,0.5,264000,"Manasota Beach, NW of",Medium
953,2011,18-Oct-2011,26.92467,-82.36189,0.5,263000,Englewood Beach,Medium
1654,2012,6-Nov-2012,27.33983,-82.58141,0.5,262000,New Pass Transect,Medium
368,2007,22-Oct-2007,26.354,-82.168,0.5,261000,.,Medium
1511,2012,22-Oct-2012,27.4147,-82.6895,0,261000,NS-02,Medium
537,2007,10-Dec-2007,28.84083,-80.80967,0.5,260600,Volusia County; ICWW CM 15,Medium
3316,2015,28-Oct-2015,27.33375,-82.57938,0.5,259000, ,Medium
2106,2013,7-Jan-2013,25.9124,-81.7171,0.5,258600,Caxambas Pass,Medium
2424,2013,30-Jan-2013,26.59925,-82.18463,0.5,258600,Captiva Rocks,Medium
1804,2012,15-Nov-2012,27.626983,-82.58188,1.8,257600,"Harbor Key, 1.7 mile NW of",Medium
1857,2012,20-Nov-2012,27.582333,-82.6758,0.5,257600,"Mullet Key, 3.66 miles SE of",Medium
1414,2012,16-Oct-2012,27.0015,-82.4053,0.5,256000,"Manasota Key, NE of Lemon Bay",Medium
2526,2013,6-Feb-2013,26.49417,-82.17522,0.5,256000,Buck Key,Medium
2651,2013,21-Feb-2013,26.6092,-82.221,0.5,255600,Captiva Pass,Medium
2821,2013,5-Nov-2013,26.9957,-82.3992,0.5,255000,"Caspersen Beach, SE of, ICWW",Medium
3493,2015,27-Nov-2015,30.191667,-86.275,0.5,254722,Miramar Beach; 13 mi SE of,Medium
3069,2014,29-Aug-2014,28.151917,-82.965883,1.2,254700,Anclote Keys; 7.3 mi W of,Medium
3071,2014,29-Aug-2014,28.151916,-82.965883,1.2,254700,Anclote Keys; 7.3 mi W of,Medium
3056,2014,28-Aug-2014,28.504566,-83.1633,9.8,254333,Hernando Beach; 30 mi W of,Medium
1295,2012,8-Oct-2012,27.2184,-82.5171,0.5,254000,Turtle Beach  (SCHD),Medium
2303,2013,18-Jan-2013,27.33375,-82.57938,0.5,254000,"New Pass Dock, Sarasota Bay",Medium
181,2007,24-Sep-2007,26.42,-82.184,4,253000,.,Medium
179,2007,24-Sep-2007,26.451,-82.217,7.5,252000,.,Medium
583,2007,26-Dec-2007,27.87745,-80.48863,0,252000,"Brevard County; IRL, ICWW CM 55; Area #74",Medium
1882,2012,20-Nov-2012,25.681733,-81.357883,0.5,251000,"Pavilion Key, 0.7 miles SW of",Medium
2869,2013,25-Nov-2013,26.40295,-82.10786,0.5,251000,"Algiers Beach, 1.8 miles SW of",Medium
2924,2014,4-Aug-2014,28.381733,-83.315016,14.7,250833,BE1408-1-08,Medium
2691,2013,25-Feb-2013,27.07827,-82.45286,0.5,250000,Service Club Park,Medium
488,2007,1-Dec-2007,27.8604,-80.4481,0,249600,Sebastian Inlet,Medium
941,2011,14-Oct-2011,26.548633,-82.37608,0.5,249300,"Captiva Island, 11.3 miles NW of",Medium
1007,2011,28-Nov-2011,26.432583,-82.02985,0.5,249300,"Sanibel Beach, S of",Medium
2089,2013,3-Jan-2013,26.74065,-82.2145,0.5,249300,"Boca Grande, 2.4 miles E of, Charlotte Harbor",Medium
2097,2013,7-Jan-2013,26.48335,-82.11433,0.5,249300,"Long Point and York Island, Pine Island Sound",Medium
2158,2013,14-Jan-2013,26.49417,-82.17522,0.5,249300,Buck Key,Medium
2415,2013,28-Jan-2013,25.9124,-81.7171,0.5,247600,Caxambas Pass,Medium
2370,2013,24-Jan-2013,27.2371,-82.5326,0.5,247000,Point o'Rocks,Medium
182,2007,24-Sep-2007,26.42,-82.184,7,246000,.,Medium
1329,2012,9-Oct-2012,27.0413,-82.5277,0,245000,BMB-10,Medium
2179,2013,15-Jan-2013,27.03605,-82.42658,0.5,245000,"Caspersen Beach Park, SE of, ICWW",Medium
3387,2015,9-Nov-2015,27.5385,-82.7402,0.5,245000, ,Medium
2292,2013,16-Jan-2013,27.249567,-82.55775,7,244300,"Siesta Key, 1.4 miles W of",Medium
2496,2013,5-Feb-2013,26.380778,-82.0525,0.5,244300,"Algiers Beach, 3.1 miles SE of",Medium
2731,2013,28-Feb-2013,27.06835,-82.51336,5.499,244300,"Brohard Beach, 4 miles W of",Medium
369,2007,22-Oct-2007,26.354,-82.168,4,244000,.,Medium
241,2007,9-Oct-2007,30.12143,-85.73362,0.5,243000,"Bay Co, Gulf at St Andrews State Park",Medium
828,2010,19-Mar-2010,24.9436,-81.3729,0.5,243000,HK04 - Harbor Key,Medium
3162,2014,16-Nov-2014,26.39487,-81.91862,0.6,243000,Big Carlos Pass; 2 mi W of,Medium
3391,2015,9-Nov-2015,30.195556,-85.7225,0.5,243000,Posten Bayou; NW of (West Bay),Medium
272,2007,13-Oct-2007,30.333333,-86.508333,20.12,242667,Destin CGA -2,Medium
481,2007,28-Nov-2007,28.38657,-80.59819,0,242600,"Cocoa Beach, North, beachside",Medium
2602,2013,18-Feb-2013,26.704,-82.199,0.5,242600,"Little Bokeelia Island, 1.3 miles NW of, Charlotte Harbor",Medium
981,2011,23-Nov-2011,26.368267,-82.06256,0.5,242000,"Hickory Island, 12.2 miles W of",Medium
1328,2012,9-Oct-2012,27.0413,-82.5277,0.5,242000,BMB-10,Medium
3506,2015,30-Nov-2015,27.21843,-82.51711,0.5,242000, ,Medium
1045,2011,5-Dec-2011,25.9124,-81.7171,0.5,240000,Caxambas Pass,Medium
2880,2014,23-Jul-2014,28.661717,-83.30261,15.8,239100,South Point; 38 mi W of,Medium
1230,2012,2-Mar-2012,25.167,-81.27526,0.5,239000,"Cape Sable, 8.44 miles W of",Medium
1739,2012,13-Nov-2012,26.716667,-82.25666,0.5,239000,Boca Bay Pass,Medium
274,2007,13-Oct-2007,30.366666,-86.508333,17.37,238667,Destin CGA -1,Medium
169,2007,24-Sep-2007,26.468,-82.234,5,238000,.,Medium
552,2007,13-Dec-2007,28.52,-80.558,0,238000,Cape Canaveral Air Force Station Complex 34 Crossover,Medium
2174,2013,15-Jan-2013,27.03605,-82.42658,0.5,238000,"Caspersen Beach Park, SE of, ICWW",Medium
2327,2013,22-Jan-2013,27.10034,-82.46089,0.5,238000,Venice Beach,Medium
3474,2015,23-Nov-2015,27.12332,-82.47122,0.5,238000, ,Medium
426,2007,31-Oct-2007,30.44082,-86.59187,0.5,237000,"Garnier Bayou at Hwy 85 Bridge, S side",Medium
816,2010,19-Jan-2010,24.8119,-81.6647,0.5,237000,SK04 - Sawyer Key,Medium
3123,2014,1-Oct-2014,29.35977,-83.20983,0.5,236333,Crutchman Island; 0.32 mi SW of (Suwannee Sound),Medium
904,2011,11-Oct-2011,26.6798,-82.2196,0.5,236000,Mondongo Island,Medium
2810,2013,2-Apr-2013,26.348,-81.9528,0.5,236000,"Bonita Beach, 6.14 miles W of",Medium
184,2007,24-Sep-2007,26.411,-82.19,3.5,235000,.,Medium
2465,2013,5-Feb-2013,26.3149,-82.0004,5,235000,"Lovers State Park, W of",Medium
2954,2014,5-Aug-2014,28.232333,-83.830783,4.9,235000,BE1408-1-14,Medium
2988,2014,6-Aug-2014,28.4446,-82.2344,2,234790,Station 2 Inside Bloom (surface),Medium
897,2011,6-Oct-2011,26.7024,-82.34445,7,234600,"Cayo Costa , 5.3 miles NW of",Medium
1006,2011,28-Nov-2011,26.444183,-82.01611,0.5,234600,"Sanibel, SE of",Medium
1940,2012,28-Nov-2012,26.45157,-82.01543,0.5,234600,Lighthouse Beach,Medium
2535,2013,6-Feb-2013,26.58867,-82.16371,0.5,233600,Captiva Shoals,Medium
662,2008,16-Dec-2008,24.8117,-81.69635,0,233333,Summerland Key Area,Medium
83,2007,16-Jan-2007,26.80389,-82.27457,0.5,233000,Gasparilla Fishing Pier,Medium
159,2007,15-Mar-2007,26.480517,-82.0802,0.5,233000,"San Carlos Bay, ICWW #13",Medium
312,2007,17-Oct-2007,30.4284,-86.6075,0.5,233000,"Cinco Bayou, west side",Medium
350,2007,18-Oct-2007,30.32863,-87.1407,0.5,233000,Gulf of Mexico at Casino Beach,Medium
471,2007,28-Nov-2007,30.44082,-86.59187,0.5,233000,"Garnier Bayou at Hwy 85 Bridge, S side",Medium
1774,2012,15-Nov-2012,27.582583,-82.6815,4.5,233000,"Skeet Key, 4.25 miles W of",Medium
2965,2014,5-Aug-2014,28.232983,-83.31325,20.2,230667,BE1408-1-17,Medium
3577,2015,21-Dec-2015,30.195556,-85.7225,0.5,230667,Posten Bayou; NW of (West Bay),Medium
2591,2013,18-Feb-2013,26.43494,-81.91139,0.5,230600,"Estero Island, Estero Bay",Medium
370,2007,22-Oct-2007,26.354,-82.168,7,230000,.,Medium
2685,2013,24-Feb-2013,26.46775,-82.04245,6,229600,"Woodrings Point, E of, San Carlos Bay",Medium
1630,2012,6-Nov-2012,27.632,-82.59066,0.5,229300,"Harbor Key, 1.7 mi NW of, Lower Tampa Bay",Medium
2064,2012,31-Dec-2012,26.25375,-81.82377,0.5,229300,Vanderbilt Beach,Medium
2110,2013,8-Jan-2013,26.80562,-82.27415,0.5,229300,"Gasparilla Island, NE tip, Gasparilla Sound",Medium
506,2007,3-Dec-2007,28.643,-80.624,0.5,228600,Kennedy Space Center Eagle 4 Watch Tower,Medium
1422,2012,16-Oct-2012,27.1613,-82.4846,0.5,228000,"Casey Key, NE of, Little Sarasota Bay",Medium
3179,2014,18-Dec-2014,24.8887,-81.4529,0.2,228000,Harbor Key; 4.2 mi NW of,Medium
3377,2015,5-Nov-2015,27.3316,-82.5779,0.5,228000, ,Medium
2657,2013,21-Feb-2013,26.7045,-82.18367,0.5,227600,"Little Bokeelia Island, N of",Medium
219,2007,3-Oct-2007,30.333333,-86.508333,0.5,227333,Destin CGA -2,Medium
1893,2012,26-Nov-2012,26.49417,-82.17522,0.5,226600,Buck Key,Medium
2582,2013,18-Feb-2013,25.88867,-81.678,0.5,226600,Cape Romano,Medium
346,2007,18-Oct-2007,26.168,-82.154,0.5,226000,03C,Medium
348,2007,18-Oct-2007,26.243,-82.411,0.5,226000,03E,Medium
360,2007,18-Oct-2007,26.168,-82.154,0.5,226000,.,Medium
362,2007,18-Oct-2007,26.243,-82.411,0.5,226000,03E,Medium
954,2011,18-Oct-2011,26.80562,-82.27415,0.5,225600,"Gasparilla Island, NE tip, Gasparilla Sound",Medium
2963,2014,5-Aug-2014,28.234083,-83.4868,5.5,225600,BE1408-1-16,Medium
343,2007,18-Oct-2007,26.266,-81.899,5,225000,03B,Medium
357,2007,18-Oct-2007,26.266,-81.899,5,225000,03B,Medium
1003,2011,28-Nov-2011,25.9124,-81.7171,0.5,225000,Caxambas Pass,Medium
480,2007,28-Nov-2007,28.3352,-80.60858,0,224000,"Cocoa Beach, Lori Wilson Park",Medium
934,2011,12-Oct-2011,26.718256,-82.25001,0.5,224000,"Boca Grande Pass, Charlotte Harbor",Medium
1333,2012,9-Oct-2012,27.1365,-82.5059,0,224000,BMB-19,Medium
1593,2012,2-Nov-2012,27.1107,-82.5171,0.5,224000,CS-5,Medium
1686,2012,7-Nov-2012,26.45157,-82.01543,0.5,224000,Lighthouse Beach,Medium
1939,2012,28-Nov-2012,26.52636,-82.19388,0.5,224000,S. Seas Plantation Entrance,Medium
90,2007,19-Jan-2007,24.7173,-82.123703,0.5,223000,"RT21, Mote Marine Lab Station",Medium
2692,2013,25-Feb-2013,27.0735,-82.4509,0.5,223000,Venice Fishing Pier,Medium
2753,2013,5-Mar-2013,26.706,-82.27283,0.5,222300,"Boca Grande Pass, 0.96 miles SW of",Medium
1896,2012,26-Nov-2012,26.6092,-82.221,0.5,222000,Captiva Pass,Medium
3246,2015,14-Oct-2015,27.05309,-82.63172,0.5,222000, ,Medium
2341,2013,22-Jan-2013,25.91165,-81.72805,0.5,221300,S. Marco Beach,Medium
1424,2012,17-Oct-2012,27.4432,-82.688,0.5,221000,"Longboat Pass, SEAS 040",Medium
1538,2012,24-Oct-2012,27.33375,-82.57938,0.5,221000,"New Pass Dock, Sarasota Bay",Medium
3145,2014,3-Nov-2014,25.91165,-81.72805,0.5,221000,South Marco Beach,Medium
178,2007,24-Sep-2007,26.451,-82.217,4.5,220000,.,Medium
225,2007,3-Oct-2007,29.29139,-81.03817,0.5,220000,Volusia Co Granada,Medium
238,2007,8-Oct-2007,30.1503,-85.6656,0.5,220000,Panama City Marina,Medium
1112,2011,15-Dec-2011,25.91165,-81.72805,0.5,220000,S. Marco Beach,Medium
653,2008,16-Dec-2008,24.8618,-81.5718,0.5,219000,"XX01, North of Sawyer Key",Medium
1817,2012,15-Nov-2012,26.7007,-82.2881,0.5,219000,"Boca Grande Pass, 1.96 miles W of",Medium
2612,2013,19-Feb-2013,27.01767,-82.41496,0.5,219000,"Caspersen Beach, SE of, ICWW",Medium
180,2007,24-Sep-2007,26.42,-82.184,0.5,218000,.,Medium
1280,2012,4-Oct-2012,26.7264,-82.37,0.5,218000,"Boca Grande Pass, 6.98 mi NE of",Medium
3278,2015,19-Oct-2015,27.06631,-82.448,0,218000, ,Medium
3330,2015,29-Oct-2015,27.3316,-82.5779,0.5,218000, ,Medium
3544,2015,7-Dec-2015,27.31561,-82.58171,0.5,218000, ,Medium
2528,2013,6-Feb-2013,26.6092,-82.221,0.5,217300,Captiva Pass,Medium
172,2007,24-Sep-2007,26.468,-82.223,3.5,216000,.,Medium
196,2007,26-Sep-2007,30.12117,-85.775,0.5,216000,"Panama City Channel, 2.3 mi W of",Medium
1100,2011,12-Dec-2011,25.9804,-81.7029,0.5,216000,"Big Marco Pass, 951 launch ramp",Medium
3502,2015,30-Nov-2015,27.31561,-82.58171,0.5,216000, ,Medium
1447,2012,17-Oct-2012,26.60994,-82.29073,0.5,215000,"Captiva Pass, 4.29 mi W of",Medium
1861,2012,20-Nov-2012,27.587317,-82.73113,0.1,214600,"Egmont Key, 1.73 miles E of",Medium
2194,2013,15-Jan-2013,27.31723,-82.56625,0.5,214000,"Otter Key, E of",Medium
1202,2012,10-Jan-2012,25.853783,-81.56633,0.5,213300,"White Horse Key, Santina Bay",Medium
1321,2012,9-Oct-2012,26.8687,-82.3724,0,213000,BMB-7,Medium
2709,2013,27-Feb-2013,26.58867,-82.16371,0.5,212600,Captiva Shoals,Medium
1506,2012,22-Oct-2012,27.3396,-82.7187,0.05,212000,CS-02,Medium
2136,2013,14-Jan-2013,27.33375,-82.57938,0.5,212000,"New Pass Dock, Sarasota Bay",Medium
2143,2013,14-Jan-2013,27.11382,-82.46883,0.5,212000,North Jetty,Medium
267,2007,13-Oct-2007,30.266666,-86.508333,0.3,211667,Destin CGA -4,Medium
2190,2013,15-Jan-2013,27.18361,-82.49477,0.5,211000,"Osprey, SW of, Little Sarasota Bay",Medium
2738,2013,28-Feb-2013,27.2778,-82.57186,0.5,211000,"Siesta Key, 0.2 miles W of",Medium
3374,2015,4-Nov-2015,27.3316,-82.5779,0.5,211000, ,Medium
3444,2015,16-Nov-2015,30.3273,-87.1419,1,211000, ,Medium
1046,2011,5-Dec-2011,25.9334,-81.6496,0.5,210600,Goodland Bridge,Medium
564,2007,17-Dec-2007,28.40682,-80.59005,0.5,210000,Jetty Park,Medium
1200,2012,10-Jan-2012,25.88867,-81.678,0.5,210000,Cape Romano,Medium
1499,2012,22-Oct-2012,27.3396,-82.7187,0.5,210000,CS-02 Dup,Medium
661,2008,16-Dec-2008,24.858583,-81.65646,0,209000,Summerland Key Area,Medium
2684,2013,24-Feb-2013,26.49405,-82.13446,3.3,209000,"Chino Island, SW of, Pine Island Sound",Medium
3262,2015,16-Oct-2015,27.33375,-82.57938,0.5,208000, ,Medium
217,2007,2-Oct-2007,29.43968,-81.10777,0.5,207000,Flagler Co Gamble Rogers State Park,Medium
2694,2013,25-Feb-2013,27.05703,-82.4436,0.5,206000,Caspersen Beach,Medium
3505,2015,30-Nov-2015,27.26518,-82.5531,0.5,206000, ,Medium
3282,2015,19-Oct-2015,30.125369,-85.73172,0.5,205625,St. Andrews Pass,Medium
893,2011,6-Oct-2011,26.665367,-82.35288,7,205600,"Cayo Costa , 6.2 miles W of",Medium
1184,2012,4-Jan-2012,26.468767,-82.01141,0.5,205600,"Lighthouse Pier, N of, San Carlos Bay",Medium
924,2011,11-Oct-2011,26.6956,-82.3335,10.7,205300,"Wiggins Island, 30.8 miles SW of",Medium
961,2011,26-Oct-2011,26.431833,-82.22261,0.5,205300,"Sanibel Island, 3.9 miles SW",Medium
1077,2011,9-Dec-2011,26.4297,-82.0487,0.5,205300,"Algier's Beach, NE of",Medium
1571,2012,31-Oct-2012,26.30397,-82.12874,1,205300,"Sanibel Island, 8.5 m SW of",Medium
1743,2012,13-Nov-2012,26.58867,-82.16371,0.5,205300,Captiva Shoals,Medium
3479,2015,23-Nov-2015,27.5905,-82.631333,0.5,204167, ,Medium
1337,2012,9-Oct-2012,26.59871,-82.27283,0.5,204000,"North Captiva Island, 3 miles W of",Medium
2480,2013,5-Feb-2013,26.61076,-82.2894,5,204000,"Captiva Pass, W of",Medium
3586,2015,22-Dec-2015,27.529833,-82.704,0.5,203333, ,Medium
501,2007,3-Dec-2007,28.05485,-80.5503,0.5,203000,"Brevard County, Spessard Holland N.",Medium
1545,2012,28-Oct-2012,26.4358,-82.0211,0.5,202600,"South Sanibel Island, 1.25 M S of Sanibel Lighthouse",Medium
3000,2014,19-Aug-2014,28.35434,-83.35173,19.3,202000,Skeleton Key; 39 mi W of,Medium
3021,2014,19-Aug-2014,28.35434,-83.35173,19.3,202000,Skeleton Key; 39 mi W of,Medium
3414,2015,11-Nov-2015,27.3316,-82.5779,0.5,202000, ,Medium
1030,2011,29-Nov-2011,26.48335,-82.11433,0.5,201600,Long Point and York Island,Medium
30,2007,8-Jan-2007,27.33375,-82.57938,0.5,201000,"Mote Marine Lab, New Pass Dock",Medium
2706,2013,27-Feb-2013,27.3316,-82.5779,0.5,201000,"Bay Dock, Sarasota Bay",Medium
3353,2015,2-Nov-2015,27.21843,-82.51711,0.5,201000, ,Medium
288,2007,16-Oct-2007,30.4499,-86.6118,0,200000,Dons Bayou,Medium
302,2007,16-Oct-2007,29.21239,-80.99955,0,200000,"Volusia County Silver Beach, Daytona Beach",Medium
399,2007,25-Oct-2007,26.03,-82.078,7,200000,.,Medium
406,2007,26-Oct-2007,26.4511,-82.0151,0.5,200000,"Lighthouse Beach, Gulf of Mexico, Lee County",Medium
1097,2011,12-Dec-2011,25.9733,-81.7278,0.5,200000,"Big Marco Pass, Snook Inn",Medium
1539,2012,25-Oct-2012,25.91165,-81.72805,0.5,200000,S. Marco Beach,Medium
2311,2013,21-Jan-2013,26.809017,-82.45886,0.5,200000,"Gasparilla Pass, 11 miles W of",Medium
177,2007,24-Sep-2007,26.451,-82.217,0.5,199000,.,Medium
1222,2012,1-Mar-2012,25.66135,-81.38555,0.5,199000,"Pavilion Key, 2.9m SW of",Medium
1718,2012,9-Nov-2012,27.385,-82.619,0.5,199000,"Buttonwood Harbor, E of, Sarasota Bay",Medium
2902,2014,4-Aug-2014,28.540366,-83.832766,19,198333,BE1408-1-02,Medium
1017,2011,28-Nov-2011,26.3886,-82.01603,0.5,198000,"Sanibel Beach, 3.7 miles SW of",Medium
1496,2012,22-Oct-2012,27.353,-82.6218,0,198000,NS-03,Medium
1750,2012,13-Nov-2012,27.6055,-82.6508,0.5,198000,"Skyway Fishing Pier, South",Medium
2126,2013,9-Jan-2013,26.5738,-82.287,0.5,198000,"North Captiva Island, 4.3 miles SW of",Medium
2532,2013,6-Feb-2013,26.7022,-82.183,0.5,197300,Bokeelia Island,Medium
585,2007,26-Dec-2007,24.8095,-82.41433,0.5,197000,"Dry Tortugas LT, 29.5 mi NE of",Medium
2626,2013,19-Feb-2013,26.95008,-82.36454,0.5,197000,"Indian Mound Park, W of, Lemon Bay",Medium
3096,2014,17-Sep-2014,29.454967,-83.42748,0.5,196667,West of Drum Pt. (Horseshoe Beach),Medium
823,2010,11-Mar-2010,24.93,-81.167,1.4,196333,"NOAA-SFERPM-68-East Cape, 3.1 mi SW of",Medium
1237,2012,29-Mar-2012,24.79875,-81.63867,0.5,196000,"Sawyer Key, 5.1m NW of",Medium
3468,2015,23-Nov-2015,27.37317,-82.63202,0.5,196000, ,Medium
1037,2011,5-Dec-2011,26.257717,-81.90516,0.5,195300,"Vanderbilt Beach, 5 miles NW of",Medium
141,2007,28-Feb-2007,24.4527,-81.8498,0.5,195000,MS02,Medium
1493,2012,22-Oct-2012,27.2483,-82.6052,0,195000,CS-04,Medium
2016,2012,24-Dec-2012,27.3316,-82.5779,0.5,195000,"Bay Dock, Sarasota Bay",Medium
1199,2012,10-Jan-2012,25.8815,-81.6323,0.5,194600,Coon Key Light,Medium
1866,2012,20-Nov-2012,25.637867,-81.42405,0.5,194000,"Pavilion Key, 5.8 miles SW of",Medium
1990,2012,12-Dec-2012,27.33375,-82.57938,0.5,194000,"New Pass Dock, Sarasota Bay",Medium
3346,2015,1-Nov-2015,27.218189,-82.569339,0.5,194000,Siesta Key; 3.1 mi W of,Medium
3416,2015,12-Nov-2015,27.3316,-82.5779,0.5,194000, ,Medium
340,2007,18-Oct-2007,26.395,-81.993,0.5,193000,03A,Medium
354,2007,18-Oct-2007,26.395,-81.993,0.5,193000,03A,Medium
1783,2012,15-Nov-2012,27.656483,-82.77476,0.5,193000,"Shell Key, 1.77 miles W of",Medium
2371,2013,24-Jan-2013,27.2653,-82.5644,0.5,193000,"Palm Island, SW of",Medium
3475,2015,23-Nov-2015,27.11382,-82.46883,0.5,193000, ,Medium
827,2010,19-Mar-2010,24.9317,-81.4076,0.5,192000,HK03 - Harbor Key,Medium
1677,2012,7-Nov-2012,26.71558,-82.2575,0.5,192000,Boca Grande Pass,Medium
2961,2014,5-Aug-2014,28.234083,-83.4868,23.9,191600,BE1408-1-16,Medium
1289,2012,4-Oct-2012,26.4533,-82.3696,0,191000,"Turner Beach, 11.4 mi W of",Medium
2385,2013,24-Jan-2013,27.001,-82.4116,0.5,191000,"Manasota Beach, SW of",Medium
2471,2013,5-Feb-2013,26.41686,-82.20011,5,191000,"Sanibel Island, W of",Medium
1176,2011,31-Dec-2011,26.437,-82.00715,0.5,190600,"Lighthouse Beach, 1.1 miles SE of",Medium
1673,2012,7-Nov-2012,26.6092,-82.221,0.5,190600,Captiva Pass,Medium
2159,2013,14-Jan-2013,26.5535,-82.1963,0.5,190600,Redfish Pass,Medium
1491,2012,22-Oct-2012,27.1717,-82.5523,0,190000,CS-05,Medium
1833,2012,19-Nov-2012,26.7045,-82.18367,0.5,189300,"Little Bokeelia Island, N of",Medium
1846,2012,19-Nov-2012,26.64667,-82.22033,0.5,189300,"Cabbage Key, SE of",Medium
1330,2012,9-Oct-2012,27.1194,-82.5634,0.5,189000,BMB-11,Medium
1370,2012,10-Oct-2012,27.0973,-82.5214,0,189000,CR-5,Medium
2958,2014,5-Aug-2014,28.232133,-83.65805,10.1,189000,BE1408-1-15,Medium
2960,2014,5-Aug-2014,28.232133,-83.65805,1.2,189000,BE1408-1-15,Medium
2219,2013,16-Jan-2013,26.50355,-82.27205,0.5,188000,"Captiva Island, W of",Medium
2319,2013,22-Jan-2013,27.05703,-82.4436,0.5,188000,Caspersen Beach,Medium
3298,2015,22-Oct-2015,30.1899,-85.74173,0.5,187667,Hathaway Bridge; N of (West Bay),Medium
2683,2013,24-Feb-2013,26.487483,-82.05771,2.5,187600,"Picnic Island, W of, San Carlos Bay",Medium
3496,2015,28-Nov-2015,29.95003,-85.44665,0.5,186667,Mexico Beach Inlet; 1 mi W of,Medium
2568,2013,12-Feb-2013,25.91165,-81.72805,0.5,186600,S. Marco Beach,Medium
3369,2015,3-Nov-2015,29.734833,-85.331667,0.5,186333, ,Medium
3048,2014,28-Aug-2014,28.503183,-83.058417,8.6,186300,Hernando Beach; 24 mi W of,Medium
3059,2014,28-Aug-2014,28.503183,-83.058416,8.5,186300,Hernando Beach; 24 mi W of,Medium
1227,2012,1-Mar-2012,25.339633,-81.15336,0.5,186000,"Ponce De Leon Bay, 1 mile SW of",Medium
1487,2012,22-Oct-2012,27.0455,-82.5958,0.5,186000,OS-18,Medium
2885,2014,31-Jul-2014,28.19049,-83.50109,26,186000,Anclote Keys; 40 mi W of,Medium
3612,2015,31-Dec-2015,27.3316,-82.5779,0.5,186000, ,Medium
3500,2015,30-Nov-2015,27.37317,-82.63202,0.5,185000, ,Medium
2452,2013,4-Feb-2013,26.25375,-81.82377,0.5,184600,Vanderbilt Beach,Medium
1472,2012,20-Oct-2012,27.6896,-82.86481,0.5,184300,"St. Pete Beach, 7.94 mi SW of",Medium
1197,2012,9-Jan-2012,25.9334,-81.6496,0.5,184000,Goodland Bridge,Medium
1724,2012,9-Nov-2012,27.3149,-82.5974,0.5,184000,"New Pass, Sarasota Bay",Medium
2596,2013,18-Feb-2013,26.485433,-82.01888,0.2,184000,"Fisherman Key, S of, San Carlos Bay",Medium
732,2009,28-Oct-2009,26.25833,-82.13333,0.5,183333,NOAA-SFERPM-CAL4,Medium
940,2011,14-Oct-2011,26.498583,-82.37446,0.5,183300,"Captiva Island, 11.2 miles SW of",Medium
2019,2012,26-Dec-2012,26.5535,-82.1963,0.5,183300,Redfish Pass,Medium
2113,2013,8-Jan-2013,26.628333,-82.34958,0.5,183300,"Cayo Costa, 7.54 miles W of",Medium
212,2007,1-Oct-2007,29.86558,-81.26958,0.5,183000,Anastasia State Park,Medium
764,2009,1-Nov-2009,26.4215,-82.4404,0,183000,Lee Co. 13,Medium
1533,2012,23-Oct-2012,27.6055,-82.6508,0.5,182600,"Skyway Fishing Pier, South",Medium
1104,2011,12-Dec-2011,24.71267,-80.83333,0.5,181600,"Duck Key, 6.01m SE of",Medium
1058,2011,7-Dec-2011,26.33105,-81.84574,0.5,181300,Bonita Beach Park,Medium
1696,2012,8-Nov-2012,27.1118,-82.4731,0.5,181000,"Venice Inlet, W of, GOM",Medium
2910,2014,4-Aug-2014,28.538383,-83.4849,18.4,180600,BE1408-1-04,Medium
3580,2015,21-Dec-2015,25.9124,-81.7171,0.5,180333, ,Medium
1109,2011,14-Dec-2011,25.91245,-81.7168,0.5,180300,"Marco Island Dock, Caxambas Park",Medium
3277,2015,19-Oct-2015,27.0735,-82.4509,0,180000, ,Medium
3341,2015,30-Oct-2015,30.372233,-86.494917,0.5,179000,Destin Beach; S of,Medium
3543,2015,7-Dec-2015,27.32682,-82.56244,0.5,179000, ,Medium
1832,2012,19-Nov-2012,26.71558,-82.2575,0.5,178600,Boca Grande Pass,Medium
2644,2013,20-Feb-2013,26.45398,-81.95776,0.5,178600,Lynn Hall Park,Medium
183,2007,24-Sep-2007,26.411,-82.19,0.5,178000,.,Medium
1236,2012,29-Mar-2012,24.78372,-81.61275,0.5,178000,"Sawyer Key, 3.2m NW of",Medium
